Pope Benedict XVI	Positive Talking Points	unbending
Pope Francis	Typical Activity	promoting Catholic values
Pope Francis	Vehicle of Choice	Pope-mobile
Pope Francis	Weapon of Choice	exploding thurible
Pope Francis	Seen Wearing	white zucchetto
Pope Francis	Domains	Catholicism
Pope Francis	Genres	religion
Pope Francis	Genres	politics
Pope Francis	Category	Religious Leader
Pope Francis	Category	Pope
Pope Francis	Negative Talking Points	unwaveringly-orthodox
Pope Francis	Positive Talking Points	humble
Pope Francis	Positive Talking Points	committed
Pope Francis	Positive Talking Points	devout
Pope Francis	Positive Talking Points	socially-conscious
Pope Francis	Positive Talking Points	sympathetic
Quentin Tarantino	Opponent	Spike Lee
Quentin Tarantino	Opponent	Guy Ritchie
Quentin Tarantino	Typical Activity	making violent movies
Quentin Tarantino	Typical Activity	promoting movie violence
Quentin Tarantino	Typical Activity	directing violent movies
Quentin Tarantino	Vehicle of Choice	1964 Chevelle Malibu
Quentin Tarantino	Weapon of Choice	samurai sword
Quentin Tarantino	Domains	Hollywood
Quentin Tarantino	Domains	Indie Movies
Quentin Tarantino	Genres	movies
Quentin Tarantino	Creation	Reservoir Dogs
Quentin Tarantino	Creation	Pulp Fiction
Quentin Tarantino	Creation	Django Unchained
Quentin Tarantino	Creation	Inglourious Basterds
Quentin Tarantino	Category	Director
Quentin Tarantino	Category	Writer
Quentin Tarantino	Category	Actor
Quentin Tarantino	Negative Talking Points	nerdy
Quentin Tarantino	Negative Talking Points	brash
Quentin Tarantino	Negative Talking Points	violent
Quentin Tarantino	Negative Talking Points	cartoonish
Quentin Tarantino	Negative Talking Points	insensitive
Quentin Tarantino	Negative Talking Points	exploitative
Quentin Tarantino	Positive Talking Points	energetic
Quentin Tarantino	Positive Talking Points	passionate
Quentin Tarantino	Positive Talking Points	witty
Quentin Tarantino	Positive Talking Points	sardonic
Quentin Tarantino	Positive Talking Points	entertaining
Quentin Tarantino	Positive Talking Points	influential
Quentin Tarantino	Positive Talking Points	observant
Ralph Nader	Typical Activity	campaigning for consumer rights
Ralph Nader	Vehicle of Choice	1966 Chevy Corvair
Ralph Nader	Weapon of Choice	tyre iron
Ralph Nader	Weapon of Choice	car bomb
Ralph Nader	Seen Wearing	tweed jacket
Ralph Nader	Domains	the American Left
Ralph Nader	Domains	the Left
Ralph Nader	Domains	Consumer Advocacy
Ralph Nader	Genres	politics
Ralph Nader	Genres	culture
Ralph Nader	Creation	Public Citizen
Ralph Nader	Category	Campaigner
Ralph Nader	Category	Political Advocate
Ralph Nader	Negative Talking Points	preachy
Ralph Nader	Negative Talking Points	hectoring
Ralph Nader	Negative Talking Points	solemn
Ralph Nader	Negative Talking Points	po-faced
Ralph Nader	Negative Talking Points	portentous
Ralph Nader	Negative Talking Points	over-protective
Ralph Nader	Positive Talking Points	authoritative
Ralph Nader	Positive Talking Points	caring
Ralph Nader	Positive Talking Points	detail-oriented
Ralph Nader	Positive Talking Points	protective
Ralph Nader	Positive Talking Points	socially-conscious
Ralph Nader	Positive Talking Points	environmentally-conscious
Grigori Rasputin	Opponent	Prince Felix Yusupov
Grigori Rasputin	Typical Activity	manipulating political pawns
Grigori Rasputin	Typical Activity	climbing social ladders
Grigori Rasputin	Typical Activity	wielding political power
Grigori Rasputin	Vehicle of Choice	horse-drawn carriage
Grigori Rasputin	Weapon of Choice	hypnotic stare
Grigori Rasputin	Seen Wearing	black robe
Grigori Rasputin	Domains	Russian politics
Grigori Rasputin	Genres	politics
Grigori Rasputin	Genres	history
Grigori Rasputin	Portrayed By	Karel Roden
Grigori Rasputin	Category	Monk
Grigori Rasputin	Category	Advisor
Grigori Rasputin	Category	Villain
Grigori Rasputin	Negative Talking Points	controlling
Grigori Rasputin	Negative Talking Points	domineering
Grigori Rasputin	Negative Talking Points	mysticism-peddling
Grigori Rasputin	Negative Talking Points	manipulative
Grigori Rasputin	Negative Talking Points	exploitative
Grigori Rasputin	Negative Talking Points	power-hungry
Grigori Rasputin	Negative Talking Points	power-mad
Grigori Rasputin	Negative Talking Points	cynical
Grigori Rasputin	Negative Talking Points	ruthless
Grigori Rasputin	Negative Talking Points	calculating
Grigori Rasputin	Negative Talking Points	conniving
Grigori Rasputin	Negative Talking Points	debauched
Grigori Rasputin	Negative Talking Points	obscurantist
Grigori Rasputin	Positive Talking Points	seductive
Grigori Rasputin	Positive Talking Points	hypnotic
Grigori Rasputin	Positive Talking Points	persuasive
Grigori Rasputin	Positive Talking Points	charismatic
Grigori Rasputin	Positive Talking Points	cunning
Ray Kroc	Opponent	Colonel Sanders
Ray Kroc	Typical Activity	running a multinational corporation
Ray Kroc	Typical Activity	selling franchises
Ray Kroc	Typical Activity	selling fast food
Ray Kroc	Typical Activity	running a fast-food business
Ray Kroc	Vehicle of Choice	gold Cadillac Seville
Ray Kroc	Weapon of Choice	plastic knife
Ray Kroc	Weapon of Choice	jalapeno kickers
Ray Kroc	Seen Wearing	McDonald's shirt
Ray Kroc	Domains	McDonalds
Ray Kroc	Domains	the Hamburger industry
Ray Kroc	Genres	business
Ray Kroc	Creation	McDonalds
Ray Kroc	Group Affiliation	McDonalds
Ray Kroc	Category	Businessman
Ray Kroc	Category	CEO
Ray Kroc	Negative Talking Points	aggressive
Ray Kroc	Negative Talking Points	abrasive
Ray Kroc	Negative Talking Points	reductive
Ray Kroc	Negative Talking Points	materialistic
Ray Kroc	Positive Talking Points	business-savvy
Ray Kroc	Positive Talking Points	systematic
Ray Kroc	Positive Talking Points	perfectionist
Ray Kroc	Positive Talking Points	visionary
Ray Kroc	Positive Talking Points	transformative
Ray Kroc	Positive Talking Points	entrepreneurial
Ray Kroc	Positive Talking Points	detail-oriented
Raymond Chandler	Opponent	Alfred Hitchcock
Raymond Chandler	Typical Activity	writing mystery stories
Raymond Chandler	Typical Activity	writing detective fiction
Raymond Chandler	Vehicle of Choice	aluminum-gray DeSoto sedan
Raymond Chandler	Weapon of Choice	leather cosh
Raymond Chandler	Weapon of Choice	revolver
Raymond Chandler	Weapon of Choice	brass knuckles
Raymond Chandler	Domains	Detective fiction
Raymond Chandler	Genres	literature
Raymond Chandler	Creation	Farewell My Lovely
Raymond Chandler	Creation	The Big Sleep
Raymond Chandler	Creation	The Long Goodbye
Raymond Chandler	Creation	Philip Marlowe
Raymond Chandler	Category	Writer
Raymond Chandler	Category	Novelist
Raymond Chandler	Negative Talking Points	alcoholic
Raymond Chandler	Negative Talking Points	depressive
Raymond Chandler	Positive Talking Points	witty
Raymond Chandler	Positive Talking Points	sardonic
Raymond Chandler	Positive Talking Points	literary
Raymond Chandler	Positive Talking Points	insightful
Raymond Chandler	Positive Talking Points	observant
Raymond Chandler	Positive Talking Points	urbane
Richard Branson	Opponent	Alan Joyce
Richard Branson	Typical Activity	running a multinational corporation
Richard Branson	Typical Activity	selling airline seats
Richard Branson	Vehicle of Choice	jet ski
Richard Branson	Weapon of Choice	Kamikaze death-dive
Richard Branson	Seen Wearing	Virgin T-shirt
Richard Branson	Domains	the Aviation industry
Richard Branson	Genres	business
Richard Branson	Creation	Virgin Atlantic
Richard Branson	Creation	Virgin Records
Richard Branson	Group Affiliation	Virgin Atlantic
Richard Branson	Category	Businessman
Richard Branson	Category	CEO
Richard Branson	Negative Talking Points	boastful
Richard Branson	Negative Talking Points	immodest
Richard Branson	Negative Talking Points	vain
Richard Branson	Negative Talking Points	self-regarding
Richard Branson	Positive Talking Points	rich
Richard Branson	Positive Talking Points	successful
Richard Branson	Positive Talking Points	entrepreneurial
Richard Branson	Positive Talking Points	accomplished
Richard Dawkins	Opponent	E.O. Wilson
Richard Dawkins	Opponent	Mary Midgely
Richard Dawkins	Opponent	Stephen Jay Gould
Richard Dawkins	Typical Activity	explaining evolution
Richard Dawkins	Typical Activity	promoting Darwinism
Richard Dawkins	Typical Activity	explaining natural selection
Richard Dawkins	Typical Activity	promoting atheism
Richard Dawkins	Typical Activity	ranting about religion
Richard Dawkins	Typical Activity	promoting science
Richard Dawkins	Vehicle of Choice	Volvo v40 hatchback
Richard Dawkins	Weapon of Choice	Darwin's bulldog
Richard Dawkins	Seen Wearing	academic tweeds
Richard Dawkins	Domains	Evolution
Richard Dawkins	Domains	Humanism
Richard Dawkins	Genres	science
Richard Dawkins	Creation	The Selfish Gene
Richard Dawkins	Category	Scientist
Richard Dawkins	Category	Atheist
Richard Dawkins	Category	Campaigner
Richard Dawkins	Category	Evolutionary Biologist
Richard Dawkins	Category	Skeptic
Richard Dawkins	Negative Talking Points	strident
Richard Dawkins	Negative Talking Points	self-regarding
Richard Dawkins	Negative Talking Points	offensive
Richard Dawkins	Negative Talking Points	militantly-atheistic
Richard Dawkins	Negative Talking Points	overzealous
Richard Dawkins	Negative Talking Points	militant
Richard Dawkins	Negative Talking Points	abrasive
Richard Dawkins	Positive Talking Points	rational
Richard Dawkins	Positive Talking Points	scientific
Richard Dawkins	Positive Talking Points	eloquent
Richard Dawkins	Positive Talking Points	passionate
Richard Dawkins	Positive Talking Points	zealous
Richard Nixon	Opponent	John F. Kennedy
Richard Nixon	Typical Activity	promoting conservative values
Richard Nixon	Typical Activity	ranting about liberals
Richard Nixon	Typical Activity	bugging political rivals
Richard Nixon	Typical Activity	pulling dirty political tricks
Richard Nixon	Vehicle of Choice	1973 Lincoln Continental
Richard Nixon	Weapon of Choice	CIA death squad
Richard Nixon	Seen Wearing	bad suit
Richard Nixon	Domains	the Right
Richard Nixon	Domains	the Republicans
Richard Nixon	Domains	American politics
Richard Nixon	Genres	politics
Richard Nixon	Genres	history
Richard Nixon	Portrayed By	Anthony Hopkins
Richard Nixon	Creation	The Environmental Protection Agency
Richard Nixon	Category	President
Richard Nixon	Category	Political Leader
Richard Nixon	Negative Talking Points	lying
Richard Nixon	Negative Talking Points	deceitful
Richard Nixon	Negative Talking Points	deceptive
Richard Nixon	Negative Talking Points	Machiavellian
Richard Nixon	Negative Talking Points	untrustworthy
Richard Nixon	Negative Talking Points	jowly
Richard Nixon	Negative Talking Points	secretive
Richard Nixon	Negative Talking Points	awkward
Richard Nixon	Negative Talking Points	paranoid
Richard Nixon	Negative Talking Points	insecure
Richard Nixon	Positive Talking Points	farseeing
Richard Nixon	Positive Talking Points	diplomatic
Richard Nixon	Positive Talking Points	driven
Richard Nixon	Positive Talking Points	smart
Richard Nixon	Positive Talking Points	hard-working
Richie Rich	Opponent	Reggie Van Dough
Richie Rich	Typical Activity	squandering money
Richie Rich	Typical Activity	enjoying money
Richie Rich	Vehicle of Choice	gold-plated Rolls Royce
Richie Rich	Weapon of Choice	rabid Doberman
Richie Rich	Seen Wearing	waistcoat
Richie Rich	Seen Wearing	Eton collar
Richie Rich	Seen Wearing	giant red bow tie
Richie Rich	Domains	Harvey Comics
Richie Rich	Genres	comics
Richie Rich	Portrayed By	Macaulay Culkin
Richie Rich	Creator	Alfred Harvey
Richie Rich	Fictional World	Harvey Comics
Richie Rich	Category	Billionaire
Richie Rich	Category	Child
Richie Rich	Category	Schoolkid
Richie Rich	Negative Talking Points	pampered
Richie Rich	Negative Talking Points	spoiled
Richie Rich	Negative Talking Points	coddled
Richie Rich	Positive Talking Points	rich
Richie Rich	Positive Talking Points	wealthy
Richie Rich	Positive Talking Points	privileged
Ricky Martin	Typical Activity	enjoying salsa dancing
Ricky Martin	Typical Activity	singing pop songs
Ricky Martin	Typical Activity	gyrating hips
Ricky Martin	Vehicle of Choice	Volkswagen Lavida
Ricky Martin	Weapon of Choice	Montezuma's revenge
Ricky Martin	Seen Wearing	shiny leather pants
Ricky Martin	Domains	Latin music
Ricky Martin	Genres	music
Ricky Martin	Genres	singing
Ricky Martin	Creation	Livin' La Vida Loca
Ricky Martin	Group Affiliation	Menudo
Ricky Martin	Category	Singer
Ricky Martin	Category	Musician
Ricky Martin	Negative Talking Points	predictable
Ricky Martin	Negative Talking Points	hackneyed
Ricky Martin	Negative Talking Points	repetitive
Ricky Martin	Positive Talking Points	energetic
Ricky Martin	Positive Talking Points	rhythmic
Ricky Martin	Positive Talking Points	vibrant
Ricky Martin	Positive Talking Points	entertaining
Ricky Martin	Positive Talking Points	melodic
Ricky Martin	Positive Talking Points	tuneful
Ridley Scott	Typical Activity	making fantasy movies
Ridley Scott	Typical Activity	directing science fiction movies
Ridley Scott	Typical Activity	making science fiction movies
Ridley Scott	Vehicle of Choice	Jaguar F-Type
Ridley Scott	Weapon of Choice	alien chestbuster
Ridley Scott	Domains	Hollywood
Ridley Scott	Domains	Special Effects
Ridley Scott	Genres	movies
Ridley Scott	Creation	Alien
Ridley Scott	Creation	Gladiator
Ridley Scott	Creation	Thelma and Louise
Ridley Scott	Group Affiliation	Scottfree Productions
Ridley Scott	Category	Director
Ridley Scott	Category	Writer
Ridley Scott	Negative Talking Points	superficial
Ridley Scott	Negative Talking Points	shallow
Ridley Scott	Negative Talking Points	over-stylized
Ridley Scott	Positive Talking Points	stylish
Ridley Scott	Positive Talking Points	stylized
Ridley Scott	Positive Talking Points	creative
Ridley Scott	Positive Talking Points	artful
Ridley Scott	Positive Talking Points	artistic
Ridley Scott	Positive Talking Points	glossy
Ringo Starr	Opponent	Pete Best
Ringo Starr	Typical Activity	singing pop songs
Ringo Starr	Typical Activity	writing pop songs
Ringo Starr	Typical Activity	playing drums
Ringo Starr	Vehicle of Choice	gold-plated Rolls Royce
Ringo Starr	Weapon of Choice	sharpened drum stick
Ringo Starr	Seen Wearing	mop top
Ringo Starr	Domains	The Beatles
Ringo Starr	Domains	Pop music
Ringo Starr	Genres	music
Ringo Starr	Creation	The Beatles
Ringo Starr	Group Affiliation	The Beatles
Ringo Starr	Category	Musician
Ringo Starr	Category	Drummer
Ringo Starr	Negative Talking Points	mediocre
Ringo Starr	Negative Talking Points	untalented
Ringo Starr	Negative Talking Points	second-rate
Ringo Starr	Positive Talking Points	chirpy
Ringo Starr	Positive Talking Points	cheery
Ringo Starr	Positive Talking Points	easy-going
Ringo Starr	Positive Talking Points	witty
Ringo Starr	Positive Talking Points	carefree
Robbie Williams	Opponent	Liam Gallagher
Robbie Williams	Typical Activity	singing pop songs
Robbie Williams	Typical Activity	writing pop songs
Robbie Williams	Vehicle of Choice	McLaren MP4-12C
Robbie Williams	Weapon of Choice	mockney charm
Robbie Williams	Seen Wearing	blazer with no shirt
Robbie Williams	Domains	Pop music
Robbie Williams	Domains	Take That
Robbie Williams	Genres	music
Robbie Williams	Genres	singing
Robbie Williams	Creation	Millennium
Robbie Williams	Creation	Let Me Entertain You
Robbie Williams	Group Affiliation	Take That
Robbie Williams	Category	Pop Singer
Robbie Williams	Category	Singer
Robbie Williams	Category	Musician
Robbie Williams	Negative Talking Points	narcissistic
Robbie Williams	Negative Talking Points	self-regarding
Robbie Williams	Negative Talking Points	pretentious
Robbie Williams	Negative Talking Points	obnoxious
Robbie Williams	Negative Talking Points	tacky
Robbie Williams	Negative Talking Points	paunchy
Robbie Williams	Positive Talking Points	energetic
Robbie Williams	Positive Talking Points	rhythmic
Robbie Williams	Positive Talking Points	witty
Robbie Williams	Positive Talking Points	entertaining
Robbie Williams	Positive Talking Points	melodic
Robbie Williams	Positive Talking Points	tuneful
Robert De Niro	Opponent	Sylvester Stallone
Robert De Niro	Typical Activity	starring in Hollywood movies
Robert De Niro	Vehicle of Choice	Cadillac Eldorado Biarritz
Robert De Niro	Weapon of Choice	Taxi Driver "special"
Robert De Niro	Domains	Hollywood
Robert De Niro	Domains	Acting
Robert De Niro	Domains	Serious Acting
Robert De Niro	Genres	movies
Robert De Niro	Creation	The Tribeca Film Festival
Robert De Niro	Group Affiliation	Tribecca Film Festival
Robert De Niro	Category	Actor
Robert De Niro	Category	Director
Robert De Niro	Negative Talking Points	tic-ridden
Robert De Niro	Negative Talking Points	unconvincing
Robert De Niro	Negative Talking Points	gurning
Robert De Niro	Negative Talking Points	repetitive
Robert De Niro	Negative Talking Points	wooden
Robert De Niro	Negative Talking Points	over-the-top
Robert De Niro	Positive Talking Points	methodical
Robert De Niro	Positive Talking Points	award-winning
Robert De Niro	Positive Talking Points	versatile
Robert De Niro	Positive Talking Points	committed
Robert De Niro	Positive Talking Points	dedicated
Robert Redford	Opponent	Robert De Niro
Robert Redford	Typical Activity	starring in Hollywood movies
Robert Redford	Typical Activity	running film festivals
Robert Redford	Vehicle of Choice	1969 Porsche 911T Coupe
Robert Redford	Weapon of Choice	Sundance six-shooter
Robert Redford	Domains	Hollywood
Robert Redford	Domains	Acting
Robert Redford	Domains	Serious Acting
Robert Redford	Genres	movies
Robert Redford	Creation	The Sundance Film Festival
Robert Redford	Group Affiliation	Sundance Film Festival
Robert Redford	Category	Actor
Robert Redford	Category	Campaigner
Robert Redford	Category	Director
Robert Redford	Negative Talking Points	wrinkly
Robert Redford	Negative Talking Points	vain
Robert Redford	Negative Talking Points	preening
Robert Redford	Negative Talking Points	self-regarding
Robert Redford	Positive Talking Points	handsome
Robert Redford	Positive Talking Points	socially-conscious
Robert Redford	Positive Talking Points	environmentally-conscious
Robert Redford	Positive Talking Points	entertaining
Robin Hood	Opponent	Guy of Gisbourne
Robin Hood	Typical Activity	robbing from the rich
Robin Hood	Typical Activity	giving to the poor
Robin Hood	Vehicle of Choice	horse
Robin Hood	Weapon of Choice	bow and arrow
Robin Hood	Seen Wearing	green tights
Robin Hood	Seen Wearing	feathered cap
Robin Hood	Domains	British legend
Robin Hood	Domains	British history
Robin Hood	Domains	Sherwood Forest
Robin Hood	Genres	history
Robin Hood	Genres	crime
Robin Hood	Portrayed By	Russell Crowe
Robin Hood	Portrayed By	Errol Flynn
Robin Hood	Creation	The Merry Men
Robin Hood	Group Affiliation	The Merry Men
Robin Hood	Fictional World	The Adventures of Robin Hood
Robin Hood	Fictional World	Robin of Sherwood
Robin Hood	Category	Thief
Robin Hood	Category	Hero
Robin Hood	Category	Political Advocate
Robin Hood	Category	Campaigner
Robin Hood	Category	Rebel
Robin Hood	Negative Talking Points	thieving
Robin Hood	Negative Talking Points	looting
Robin Hood	Negative Talking Points	plundering
Robin Hood	Negative Talking Points	sneaky
Robin Hood	Negative Talking Points	furtive
Robin Hood	Negative Talking Points	incorrigible
Robin Hood	Negative Talking Points	outside-the-law
Robin Hood	Positive Talking Points	bold
Robin Hood	Positive Talking Points	sly
Robin Hood	Positive Talking Points	honorable
Robin Hood	Positive Talking Points	decent
Robin Hood	Positive Talking Points	generous
Robin Hood	Positive Talking Points	daring
Robin Hood	Positive Talking Points	wily
Robin Hood	Positive Talking Points	philanthropic
Robin Hood	Positive Talking Points	socially-conscious
Robin Williams	Typical Activity	telling zany jokes
Robin Williams	Typical Activity	making  madcap comedies
Robin Williams	Vehicle of Choice	EMX-525 racing bicycle
Robin Williams	Weapon of Choice	rapid-fire gags
Robin Williams	Seen Wearing	Mork & Mindy T-shirt
Robin Williams	Domains	Comedy
Robin Williams	Domains	Hollywood
Robin Williams	Domains	Stand-Up Comedy
Robin Williams	Genres	comedy
Robin Williams	Genres	movies
Robin Williams	Creation	Mrs. Doubtfire
Robin Williams	Category	Actor
Robin Williams	Category	Comedian
Robin Williams	Negative Talking Points	manic-depressive
Robin Williams	Negative Talking Points	sad-on-the-inside
Robin Williams	Negative Talking Points	cloying
Robin Williams	Negative Talking Points	mawkishly-sentimental
Robin Williams	Negative Talking Points	cloyingly-sentimental
Robin Williams	Negative Talking Points	hairy-knuckled
Robin Williams	Positive Talking Points	funny
Robin Williams	Positive Talking Points	witty
Robin Williams	Positive Talking Points	quick-witted
Robin Williams	Positive Talking Points	entertaining
Robin Williams	Positive Talking Points	improvisational
Robin Williams	Positive Talking Points	rapid-fire
Robin Williams	Positive Talking Points	zany
Robinson Crusoe	Typical Activity	making home-made clothes
Robinson Crusoe	Typical Activity	milking coconuts
Robinson Crusoe	Typical Activity	surviving a shipwreck
Robinson Crusoe	Vehicle of Choice	home-made raft
Robinson Crusoe	Weapon of Choice	home-made fishing spear
Robinson Crusoe	Weapon of Choice	coconut catapult
Robinson Crusoe	Seen Wearing	home-made clothes
Robinson Crusoe	Domains	English literature
Robinson Crusoe	Domains	Desert Islands
Robinson Crusoe	Genres	literature
Robinson Crusoe	Portrayed By	Pierce Brosnan
Robinson Crusoe	Creator	Daniel Defoe
Robinson Crusoe	Fictional World	Robinson Crusoe
Robinson Crusoe	Category	Recluse
Robinson Crusoe	Category	Hero
Robinson Crusoe	Negative Talking Points	reclusive
Robinson Crusoe	Negative Talking Points	ragged
Robinson Crusoe	Negative Talking Points	isolated
Robinson Crusoe	Negative Talking Points	lonely
Robinson Crusoe	Positive Talking Points	self-reliant
Robinson Crusoe	Positive Talking Points	capable
Robinson Crusoe	Positive Talking Points	tenacious
Rocky Balboa	Opponent	Apollo Creed
Rocky Balboa	Opponent	Ivan Drago
Rocky Balboa	Typical Activity	winning heavyweight titles
Rocky Balboa	Typical Activity	knocking out opponents
Rocky Balboa	Typical Activity	winning boxing matches
Rocky Balboa	Vehicle of Choice	1979 Pontiac Firebird Trans Am
Rocky Balboa	Weapon of Choice	left uppercut
Rocky Balboa	Weapon of Choice	right hook
Rocky Balboa	Seen Wearing	boxing shorts
Rocky Balboa	Seen Wearing	hoodie
Rocky Balboa	Seen Wearing	porkpie hat
Rocky Balboa	Domains	Boxing
Rocky Balboa	Genres	sport
Rocky Balboa	Genres	movies
Rocky Balboa	Portrayed By	Sylvester Stallone
Rocky Balboa	Creator	Sylvester Stallone
Rocky Balboa	Fictional World	Rocky
Rocky Balboa	Category	Boxer
Rocky Balboa	Negative Talking Points	inarticulate
Rocky Balboa	Negative Talking Points	meat-headed
Rocky Balboa	Negative Talking Points	musclebound
Rocky Balboa	Negative Talking Points	unintelligent
Rocky Balboa	Positive Talking Points	good-hearted
Rocky Balboa	Positive Talking Points	driven
Rocky Balboa	Positive Talking Points	hard-working
Rocky Balboa	Positive Talking Points	determined
Rocky Balboa	Positive Talking Points	strong
Rocky Balboa	Positive Talking Points	nimble
Rocky Balboa	Positive Talking Points	agile
Rocky Balboa	Positive Talking Points	muscular
Rocky Balboa	Positive Talking Points	well-built
Roger Federer	Opponent	Rafael Nadal
Roger Federer	Typical Activity	winning tennis matches
Roger Federer	Typical Activity	winning tennis grand slams
Roger Federer	Vehicle of Choice	Mercedes 2013 GL550
Roger Federer	Weapon of Choice	forehand smash
Roger Federer	Seen Wearing	tennis whites
Roger Federer	Domains	Tennis
Roger Federer	Genres	sport
Roger Federer	Category	Tennis player
Roger Federer	Category	Sportsman
Roger Federer	Category	Athlete
Roger Federer	Negative Talking Points	boring
Roger Federer	Negative Talking Points	bland
Roger Federer	Negative Talking Points	predictable
Roger Federer	Positive Talking Points	graceful
Roger Federer	Positive Talking Points	nimble
Roger Federer	Positive Talking Points	athletic
Roger Federer	Positive Talking Points	field-topping
Roger Federer	Positive Talking Points	influential
Roger Federer	Positive Talking Points	unrivalled
Roger Federer	Positive Talking Points	record-breaking
Roger Federer	Positive Talking Points	accurate
Ron Weasley	Opponent	Cormac McLaggen
Ron Weasley	Typical Activity	performing magic tricks
Ron Weasley	Typical Activity	studying magic
Ron Weasley	Vehicle of Choice	Nimbus 2000 broomstick
Ron Weasley	Weapon of Choice	erratic magic wand
Ron Weasley	Seen Wearing	Hogwarts uniform
Ron Weasley	Seen Wearing	black robe
Ron Weasley	Seen Wearing	black pointed hat
Ron Weasley	Domains	Hogwarts
Ron Weasley	Domains	Teen fiction
Ron Weasley	Genres	magic
Ron Weasley	Portrayed By	Rupert Grint
Ron Weasley	Creator	J. K. Rowling
Ron Weasley	Group Affiliation	Hogwarts
Ron Weasley	Fictional World	The Philosopher's Stone
Ron Weasley	Fictional World	The Chamber of Secrets
Ron Weasley	Fictional World	The Goblet of Fire
Ron Weasley	Fictional World	The Deadly Hallows
Ron Weasley	Fictional World	The Order of the Phoenix
Ron Weasley	Fictional World	The Prisoner of Azkhaban
Ron Weasley	Category	Magician
Ron Weasley	Category	Friend
Ron Weasley	Category	Schoolkid
Ron Weasley	Category	Student
Ron Weasley	Negative Talking Points	insensitive
Ron Weasley	Negative Talking Points	immature
Ron Weasley	Negative Talking Points	gangly
Ron Weasley	Negative Talking Points	awkward
Ron Weasley	Negative Talking Points	inept
Ron Weasley	Positive Talking Points	funny
Ron Weasley	Positive Talking Points	friendly
Ron Weasley	Positive Talking Points	affable
Ron Weasley	Positive Talking Points	loyal
Ron Weasley	Positive Talking Points	devoted
Ron Weasley	Positive Talking Points	tenacious
Rudy Giuliani	Opponent	Ed Koch
Rudy Giuliani	Typical Activity	running a large metropolitan city
Rudy Giuliani	Vehicle of Choice	New York taxicab
Rudy Giuliani	Weapon of Choice	unassailable self-belief
Rudy Giuliani	Seen Wearing	sharp suit
Rudy Giuliani	Seen Wearing	fake tan
Rudy Giuliani	Domains	New York City
Rudy Giuliani	Domains	American politics
Rudy Giuliani	Domains	the Right
Rudy Giuliani	Domains	the American Right
Rudy Giuliani	Genres	politics
Rudy Giuliani	Genres	history
Rudy Giuliani	Group Affiliation	The Republican Party
Rudy Giuliani	Group Affiliation	Neo-Conservatism
Rudy Giuliani	Category	Mayor
Rudy Giuliani	Category	Politician
Rudy Giuliani	Negative Talking Points	abrasive
Rudy Giuliani	Negative Talking Points	aggressive
Rudy Giuliani	Negative Talking Points	over-ambitious
Rudy Giuliani	Negative Talking Points	fake-tanned
Rudy Giuliani	Negative Talking Points	unhealthy-looking
Rudy Giuliani	Negative Talking Points	vain
Rudy Giuliani	Negative Talking Points	self-aggrandizing
Rudy Giuliani	Positive Talking Points	capable
Rudy Giuliani	Positive Talking Points	inspiring
Rudy Giuliani	Positive Talking Points	media-savvy
Rudy Giuliani	Positive Talking Points	inspirational
Rudy Giuliani	Positive Talking Points	driven
Rupert Murdoch	Opponent	John Malone
Rupert Murdoch	Opponent	Ted Turner
Rupert Murdoch	Typical Activity	running a media empire
Rupert Murdoch	Typical Activity	publishing newspapers
Rupert Murdoch	Typical Activity	telling politicians what to do
Rupert Murdoch	Vehicle of Choice	56m Vertigo yacht
Rupert Murdoch	Vehicle of Choice	Gulfstream jet
Rupert Murdoch	Weapon of Choice	FOX News
Rupert Murdoch	Weapon of Choice	power of the press
Rupert Murdoch	Seen Wearing	sharp suit
Rupert Murdoch	Domains	the Newspaper industry
Rupert Murdoch	Domains	Fox News
Rupert Murdoch	Genres	politics
Rupert Murdoch	Genres	business
Rupert Murdoch	Genres	publishing
Rupert Murdoch	Portrayed By	Barry Humphreys
Rupert Murdoch	Creation	News Corp
Rupert Murdoch	Creation	FOX News
Rupert Murdoch	Group Affiliation	News Corp
Rupert Murdoch	Group Affiliation	FOX News
Rupert Murdoch	Category	Businessman
Rupert Murdoch	Category	CEO
Rupert Murdoch	Category	Newspaper Magnate
Rupert Murdoch	Category	Media Tycoon
Rupert Murdoch	Category	Billionaire
Rupert Murdoch	Negative Talking Points	greedy
Rupert Murdoch	Negative Talking Points	manipulative
Rupert Murdoch	Negative Talking Points	Machiavellian
Rupert Murdoch	Negative Talking Points	cynical
Rupert Murdoch	Negative Talking Points	deceptive
Rupert Murdoch	Negative Talking Points	deceitful
Rupert Murdoch	Negative Talking Points	exploitative
Rupert Murdoch	Negative Talking Points	vindictive
Rupert Murdoch	Negative Talking Points	unscrupulous
Rupert Murdoch	Negative Talking Points	controlling
Rupert Murdoch	Positive Talking Points	wealthy
Rupert Murdoch	Positive Talking Points	rich
Rupert Murdoch	Positive Talking Points	powerful
Rupert Murdoch	Positive Talking Points	influential
Rupert Murdoch	Positive Talking Points	media-savvy
Rupert Murdoch	Positive Talking Points	well-connected
Rush Limbaugh	Opponent	Al Franken
Rush Limbaugh	Typical Activity	promoting conservative values
Rush Limbaugh	Typical Activity	ranting about liberals
Rush Limbaugh	Typical Activity	spreading political gossip
Rush Limbaugh	Vehicle of Choice	Gulfstream jet
Rush Limbaugh	Weapon of Choice	legions of brainwashed zealots
